2026-09-01 08:11:46,278 - root - INFO - Logging to /root/.cache/KVTC/svd-q10000_iter2_2026-09-01-08:11:46.log
2026-09-01 08:11:46,280 - root - INFO - Scanning /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump for calibration dump directories
2026-09-01 08:11:46,285 - root - INFO - Discovered dump directory /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb with workers: ['tp_0_pp_0', 'tp_1_pp_0', 'tp_2_pp_0', 'tp_3_pp_0', 'tp_4_pp_0', 'tp_5_pp_0', 'tp_6_pp_0', 'tp_7_pp_0', 'tp_8_pp_0', 'tp_9_pp_0', 'tp_10_pp_0', 'tp_11_pp_0', 'tp_12_pp_0', 'tp_13_pp_0', 'tp_14_pp_0', 'tp_15_pp_0']
2026-09-01 08:16:00,475 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-01 08:16:00,503 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-01 08:16:00,561 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-01 08:16:00,664 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-01 08:16:13,401 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_3_pp_0
2026-09-01 08:16:13,429 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-01 08:16:13,476 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-01 08:16:13,482 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-01 08:16:13,650 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-01 08:16:13,754 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-01 08:16:13,784 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-01 08:16:13,788 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-01 08:16:13,808 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-01 08:16:13,877 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-01 08:16:13,922 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-01 08:16:13,979 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:16:14,221 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-01 08:16:14,232 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-01 08:16:14,283 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-01 08:16:31,520 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_3_pp_0
2026-09-01 08:16:31,532 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-01 08:16:32,378 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-01 08:16:32,801 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-01 08:16:32,864 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-01 08:16:32,981 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:16:50,428 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_3_pp_0
2026-09-01 08:16:51,679 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-01 08:16:51,879 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-01 08:16:52,104 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:16:52,137 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-01 08:16:52,290 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-01 08:17:09,041 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_4_pp_0
2026-09-01 08:17:09,128 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=872
2026-09-01 08:17:09,132 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:17:09,183 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=995
2026-09-01 08:17:09,188 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=941
2026-09-01 08:17:09,365 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=807
2026-09-01 08:17:09,377 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=898
2026-09-01 08:17:09,465 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=923
2026-09-01 08:17:09,488 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-01 08:17:09,499 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-01 08:17:09,760 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
2026-09-01 08:17:09,798 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-01 08:17:09,831 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-01 08:17:09,889 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-01 08:17:09,979 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-01 08:17:24,506 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_4_pp_0
2026-09-01 08:17:24,540 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-01 08:17:24,587 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-01 08:17:24,592 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-01 08:17:24,760 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-01 08:17:24,864 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-01 08:17:24,892 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-01 08:17:24,896 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-01 08:17:24,922 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-01 08:17:24,998 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-01 08:17:25,040 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-01 08:17:25,096 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:17:25,342 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-01 08:17:25,352 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-01 08:17:25,406 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-01 08:17:44,763 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_4_pp_0
2026-09-01 08:17:44,784 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-01 08:17:45,689 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-01 08:17:46,103 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-01 08:17:46,165 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-01 08:17:46,286 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-01 08:18:03,025 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_4_pp_0
2026-09-01 08:18:04,175 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-01 08:18:04,358 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-01 08:18:04,592 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-01 08:18:04,620 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-01 08:18:04,750 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-01 08:18:21,202 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_5_pp_0
