2026-09-07 11:14:42,728 - root - INFO - Logging to /root/.cache/KVTC/svd-q10000_iter2_2026-09-07-11:14:42.log
2026-09-07 11:14:42,730 - root - INFO - Scanning /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump for calibration dump directories
2026-09-07 11:14:42,734 - root - INFO - Discovered dump directory /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb with workers: ['tp_0_pp_0', 'tp_1_pp_0', 'tp_2_pp_0', 'tp_3_pp_0', 'tp_4_pp_0', 'tp_5_pp_0', 'tp_6_pp_0', 'tp_7_pp_0', 'tp_8_pp_0', 'tp_9_pp_0', 'tp_10_pp_0', 'tp_11_pp_0', 'tp_12_pp_0', 'tp_13_pp_0', 'tp_14_pp_0', 'tp_15_pp_0']
2026-09-07 11:14:42,736 - root - INFO - Discovered dump directory /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath with workers: ['tp_0_pp_0', 'tp_1_pp_0', 'tp_2_pp_0', 'tp_3_pp_0', 'tp_4_pp_0', 'tp_5_pp_0', 'tp_6_pp_0', 'tp_7_pp_0', 'tp_8_pp_0', 'tp_9_pp_0', 'tp_10_pp_0', 'tp_11_pp_0', 'tp_12_pp_0', 'tp_13_pp_0', 'tp_14_pp_0', 'tp_15_pp_0']
2026-09-07 11:14:42,736 - root - INFO - Using 2 dump directories and 16 workers: ['tp_0_pp_0', 'tp_1_pp_0', 'tp_2_pp_0', 'tp_3_pp_0', 'tp_4_pp_0', 'tp_5_pp_0', 'tp_6_pp_0', 'tp_7_pp_0', 'tp_8_pp_0', 'tp_9_pp_0', 'tp_10_pp_0', 'tp_11_pp_0', 'tp_12_pp_0', 'tp_13_pp_0', 'tp_14_pp_0', 'tp_15_pp_0']
2026-09-07 11:14:57,121 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_0_pp_0
2026-09-07 11:17:05,038 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-07 11:17:05,049 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-07 11:17:05,279 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
2026-09-07 11:17:05,308 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-07 11:17:05,334 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-07 11:17:05,392 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-07 11:17:05,486 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-07 11:17:17,718 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_2_pp_0
2026-09-07 11:17:17,744 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-07 11:17:17,795 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-07 11:17:17,801 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-07 11:17:17,971 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-07 11:17:18,070 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-07 11:17:18,103 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-07 11:17:18,108 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-07 11:17:18,124 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-07 11:17:18,188 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-07 11:17:18,231 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-07 11:17:18,281 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-07 11:17:18,503 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-07 11:17:18,514 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-07 11:17:18,564 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-07 11:17:34,932 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_2_pp_0
2026-09-07 11:17:34,944 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-07 11:17:35,763 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-07 11:17:36,120 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-07 11:17:36,192 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-07 11:17:36,301 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-07 11:17:51,035 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_2_pp_0
2026-09-07 11:17:52,074 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-07 11:17:52,242 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-07 11:17:52,423 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-07 11:17:52,448 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-07 11:17:52,574 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-07 11:18:07,056 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_3_pp_0
2026-09-07 11:18:07,140 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=872
2026-09-07 11:18:07,143 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-07 11:18:07,190 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=995
2026-09-07 11:18:07,195 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=941
2026-09-07 11:18:07,347 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=807
2026-09-07 11:18:07,359 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=898
2026-09-07 11:18:07,439 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=923
2026-09-07 11:18:07,460 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-07 11:18:07,472 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-07 11:18:07,713 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
2026-09-07 11:18:07,744 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-07 11:18:07,768 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-07 11:18:07,820 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-07 11:18:07,907 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-07 11:18:20,197 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_3_pp_0
2026-09-07 11:18:20,223 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-07 11:18:20,271 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-07 11:18:20,275 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-07 11:18:20,446 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-07 11:18:20,546 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-07 11:18:20,575 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-07 11:18:20,579 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-07 11:18:20,598 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-07 11:18:20,675 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-07 11:18:20,717 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-07 11:18:20,782 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-07 11:18:21,020 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-07 11:18:21,032 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-07 11:18:21,079 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-07 11:18:37,474 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_3_pp_0
2026-09-07 11:18:37,486 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-07 11:18:38,343 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-07 11:18:38,703 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-07 11:18:38,764 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-07 11:18:38,878 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-07 11:18:53,654 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_3_pp_0
2026-09-07 11:18:54,704 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-07 11:18:54,876 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-07 11:18:55,068 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-07 11:18:55,096 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
2026-09-07 11:18:55,221 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=829
2026-09-07 11:19:09,881 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_4_pp_0
2026-09-07 11:19:09,970 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=872
2026-09-07 11:19:09,974 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-07 11:19:10,020 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=995
2026-09-07 11:19:10,024 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=941
2026-09-07 11:19:10,194 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=807
2026-09-07 11:19:10,205 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=898
2026-09-07 11:19:10,289 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=923
2026-09-07 11:19:10,312 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=689
2026-09-07 11:19:10,321 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=965
2026-09-07 11:19:10,555 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=920
2026-09-07 11:19:10,587 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=409
2026-09-07 11:19:10,613 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=663
2026-09-07 11:19:10,667 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=695
2026-09-07 11:19:10,760 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=848
2026-09-07 11:19:23,126 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/fineweb/tp_4_pp_0
2026-09-07 11:19:23,154 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=409
2026-09-07 11:19:23,195 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=807
2026-09-07 11:19:23,201 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=848
2026-09-07 11:19:23,354 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=995
2026-09-07 11:19:23,459 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=941
2026-09-07 11:19:23,491 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=920
2026-09-07 11:19:23,496 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=663
2026-09-07 11:19:23,514 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=872
2026-09-07 11:19:23,585 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=898
2026-09-07 11:19:23,628 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=695
2026-09-07 11:19:23,681 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-07 11:19:23,915 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=965
2026-09-07 11:19:23,930 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=923
2026-09-07 11:19:23,979 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=689
2026-09-07 11:19:40,451 - root - INFO - Looking for KV.K tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_4_pp_0
2026-09-07 11:19:40,464 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=829
2026-09-07 11:19:41,285 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=892
2026-09-07 11:19:41,659 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=444
2026-09-07 11:19:41,715 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=372
2026-09-07 11:19:41,831 - root - INFO - Ignoring too short sequence KV.K. min_len=1000, ignored len=13
2026-09-07 11:19:56,586 - root - INFO - Looking for KV.V tensors at /root/.cache/KVTC/calibrations/Qwen3-235B-A22B-7d34567f/tp-16-pp-1/config-e4bf2892e3ff71a0/dump/openmath/tp_4_pp_0
2026-09-07 11:19:57,652 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=372
2026-09-07 11:19:57,835 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=892
2026-09-07 11:19:58,048 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=13
2026-09-07 11:19:58,077 - root - INFO - Ignoring too short sequence KV.V. min_len=1000, ignored len=444
